2, 0.02threshold, TPR, FPR
0, 1.0, 1.0
0.2, 0.999688888888889, 0.9986533333333334
0.4, 0.9990444444444444, 0.9945422222222223
0.6000000000000001, 0.9976888888888888, 0.9881244444444445
0.8, 0.9919333333333333, 0.8276222222222221
1.0, 0.9759777777777777, 0.38480444444444445
1.2, 0.9644666666666666, 0.11615555555555557
1.4, 0.9435333333333333, 0.03668
1.5999999999999999, 0.9193777777777777, 0.01665777777777778
1.7999999999999998, 0.9171777777777778, 0.009644444444444443
1.9999999999999998, 0.8926222222222222, 0.004688888888888888
2.1999999999999997, 0.8649111111111111, 0.0030266666666666667
2.4, 0.8486444444444444, 0.0014133333333333333
2.6, 0.8350444444444444, 0.0009022222222222222
2.8000000000000003, 0.8139111111111111, 0.0007022222222222221
3.0000000000000004, 0.7965111111111112, 0.0004222222222222222
3.2000000000000006, 0.7909111111111112, 0.0004266666666666666
3.400000000000001, 0.7671777777777778, 0.00019999999999999998
3.600000000000001, 0.7372888888888888, 9.77777777777778e-05
3.800000000000001, 0.710488888888889, 4e-05
4.000000000000001, 0.6910222222222222, 4.4444444444444447e-05
4.200000000000001, 0.6692222222222223, 3.555555555555555e-05
4.400000000000001, 0.6538444444444443, 2.666666666666667e-05
4.600000000000001, 0.6262, 1.7777777777777777e-05
4.800000000000002, 0.6059555555555556, 0.00022666666666666666
5.000000000000002, 0.5939555555555556, 0.0
