0.12096207877237874, 2.236099320365967
0.06849661747090983, 0.4160339514348498
0.07094036755442171, 0.4306798486032668
0.06751702909049498, 0.47586791557752417
0.06717857736816799, 0.5134971410518939
0.06777654320772866, 0.49470091196016713
0.06700111476071087, 0.46073755245261844
0.06970208162017491, 0.49238952935965463
0.06768109498543926, 0.5182717600919922
0.06963310892528045, 0.5030428405515027
0.07292907910137622, 0.5363684851607164
0.06773872893792257, 0.5143663981471216
0.07017913441552343, 0.5326312782811884
0.07065218747909849, 0.502019091710767
0.07012708292737135, 0.5138201671263868
0.06913223711825559, 0.5220330639695261
0.0732049994261696, 0.5496404031248575
0.06823506608096941, 0.5289752050325455
0.06850698689581466, 0.5418049407089406
0.07108731279848528, 0.5562458996121057
0.07304378895005585, 0.5587109478976735
0.07173508641697869, 0.5680470423400712
0.07028928355204936, 0.5570952691007769
0.07305404183389522, 0.5791554744813698
0.07210478871615071, 0.5811680835724252
0.07019371625332803, 0.5886172225645454
0.07190671583899991, 0.5854144375738589
0.06877209264795747, 0.5892483838281202
0.07005195289613343, 0.592416734516531
0.06968594513846549, 0.6030894926248231
0.06945996494403046, 0.5990904210420254
0.06932351878292872, 0.6077650139394117
0.07021869399940048, 0.6254569786249986
0.06887318687454291, 0.6016272323360081
0.07035643511519317, 0.6120398839037425
0.07006515183862, 0.6233441218640083
0.06944645095037501, 0.601244882674554
0.06851792555208533, 0.6096063169072397
0.06988485598468075, 0.6044095423817242
0.06980140206698779, 0.6032190509899497
0.07061398033266583, 0.6264429980726067
0.0689299257892025, 0.6093470781021397
0.06780379452544816, 0.6025758908333267
0.07244588165439025, 0.5884960697915672
0.07074059119607985, 0.5683001652422354
0.06935210739038589, 0.5562856759269291
0.07078800239396528, 0.5570646569692421
0.06831207633901959, 0.5796177371086844
0.07183180573049783, 0.5421559616961894
0.06596937940965351, 0.5307480852674513
0.0665735158704143, 0.5125211939562672
0.07273467820554777, 0.496911326401723
0.07196904720138432, 0.5089241885848113
