10, 0.05
threshold, TPR, FPR
0, 1.0, 1.0
0.2, 0.9986444444444444, 0.9983511111111111
0.4, 0.9963555555555555, 0.9943111111111111
0.6000000000000001, 0.9779555555555556, 0.9835644444444444
0.8, 0.8659777777777778, 0.8166666666666668
1.0, 0.7263555555555555, 0.4347288888888889
1.2, 0.6116888888888888, 0.15333777777777777
1.4, 0.4945555555555556, 0.04981777777777777
1.5999999999999999, 0.4206666666666667, 0.020231111111111113
1.7999999999999998, 0.3357555555555556, 0.011782222222222222
1.9999999999999998, 0.25393333333333334, 0.008057777777777777
2.1999999999999997, 0.17662222222222224, 0.004351111111111111
2.4, 0.1408, 0.0034044444444444447
2.6, 0.07133333333333333, 0.0020666666666666667
2.8000000000000003, 0.0588, 0.0014622222222222222
3.0000000000000004, 0.024933333333333335, 0.0010355555555555554
3.2000000000000006, 0.01824444444444444, 0.0008399999999999999
3.400000000000001, 0.009933333333333334, 0.0005244444444444445
3.600000000000001, 0.0041333333333333335, 0.00047999999999999996
3.800000000000001, 0.0034888888888888886, 0.0003066666666666667
4.000000000000001, 0.0018666666666666669, 0.00027111111111111113
4.200000000000001, 0.0007777777777777777, 0.00016444444444444446
4.400000000000001, 0.0006222222222222223, 8.888888888888888e-05
4.600000000000001, 0.00042222222222222227, 7.555555555555556e-05
4.800000000000002, 0.0003111111111111111, 8e-05
5.000000000000002, 0.00022222222222222226, 3.111111111111112e-05
5.200000000000002, 6.666666666666667e-05, 3.555555555555555e-05
5.400000000000002, 0.00011111111111111113, 2.6666666666666663e-05
5.600000000000002, 8.888888888888889e-05, 1.3333333333333332e-05
5.8000000000000025, 6.666666666666667e-05, 1.3333333333333332e-05
6.000000000000003, 0.0, 0.0
