2, 0.01
threshold, TPR, FPR
0, 1.0, 1.0
0.1, 0.9998888888888889, 0.9996844444444445
0.2, 0.9997333333333334, 0.9987644444444443
0.30000000000000004, 0.999311111111111, 0.9976222222222222
0.4, 0.9990888888888888, 0.9956488888888889
0.5, 0.9985555555555555, 0.9935822222222223
0.6, 0.9974666666666666, 0.9912533333333333
0.7, 0.9969333333333333, 0.988368888888889
0.7999999999999999, 0.9890666666666666, 0.9675422222222222
0.8999999999999999, 0.9123777777777778, 0.7947022222222223
0.9999999999999999, 0.7741111111111111, 0.44517777777777784
1.0999999999999999, 0.6606666666666667, 0.19434666666666667
1.2, 0.5918666666666667, 0.09609777777777778
1.3, 0.5037777777777778, 0.06468888888888889
1.4000000000000001, 0.43911111111111106, 0.04390222222222223
1.5000000000000002, 0.3861111111111111, 0.026457777777777775
1.6000000000000003, 0.35342222222222225, 0.030635555555555555
1.7000000000000004, 0.30424444444444443, 0.019115555555555552
1.8000000000000005, 0.29597777777777784, 0.019724444444444444
1.9000000000000006, 0.28824444444444447, 0.018057777777777777
