5, 0.02
threshold, TPR, FPR
0, 1.0, 1.0
0.2, 0.9991333333333333, 0.9977555555555556
0.4, 0.9966666666666666, 0.9931688888888889
0.6000000000000001, 0.9864666666666667, 0.9634533333333333
0.8, 0.9451777777777778, 0.763568888888889
1.0, 0.8955333333333333, 0.4008933333333333
1.2, 0.8537333333333333, 0.15344444444444447
1.4, 0.8180666666666667, 0.05564888888888889
1.5999999999999999, 0.7610666666666667, 0.02517777777777778
1.7999999999999998, 0.7116444444444444, 0.01432888888888889
1.9999999999999998, 0.6552444444444444, 0.00859111111111111
2.1999999999999997, 0.6080222222222222, 0.004955555555555556
2.4, 0.5611555555555555, 0.0034844444444444445
2.6, 0.5420222222222222, 0.0019733333333333334
2.8000000000000003, 0.49362222222222224, 0.0014755555555555557
3.0000000000000004, 0.44333333333333336, 0.0008222222222222221
3.2000000000000006, 0.4000888888888889, 0.0006266666666666668
3.400000000000001, 0.3852666666666667, 0.0004711111111111111
3.600000000000001, 0.32288888888888895, 0.0003955555555555556
3.800000000000001, 0.28675555555555554, 0.00017777777777777779
4.000000000000001, 0.24242222222222223, 0.00020888888888888888
4.200000000000001, 0.2107111111111111, 0.0001377777777777778
4.400000000000001, 0.19082222222222223, 7.11111111111111e-05
4.600000000000001, 0.1434888888888889, 6.666666666666667e-05
4.800000000000002, 0.12208888888888887, 4.4444444444444447e-05
5.000000000000002, 0.10713333333333332, 2.2222222222222223e-05
5.200000000000002, 0.08773333333333333, 8.888888888888888e-06
5.400000000000002, 0.08293333333333333, 3.111111111111111e-05
5.600000000000002, 0.06686666666666667, 4.444444444444444e-06
5.8000000000000025, 0.04044444444444444, 1.7777777777777777e-05
6.000000000000003, 0.027711111111111113, 4.444444444444444e-06
6.200000000000003, 0.03217777777777778, 8.888888888888888e-06
6.400000000000003, 0.02248888888888889, 4.444444444444444e-06
6.600000000000003, 0.010333333333333333, 0.0
